 NaN                      1.113333333333334E-002 NaN                    
  1.113333333333334E-002 NaN                    
  1.120000000000000E-002 NaN                      1.120000000000000E-002
 NaN                      1.120000000000000E-002 NaN                    
  1.120000000000000E-002 NaN                    
  1.126666666666667E-002 NaN                      1.126666666666667E-002
 NaN                      1.126666666666667E-002 NaN                    
  1.126666666666667E-002 NaN                    
  1.133333333333334E-002 NaN                      1.133333333333334E-002
 NaN                      1.133333333333334E-002 NaN                    
  1.133333333333334E-002 NaN                    
  1.140000000000000E-002 NaN                      1.140000000000000E-002
 NaN                      1.140000000000000E-002 NaN                    
  1.140000000000000E-002 NaN                    
  1.146666666666667E-002 NaN                      1.146666666666667E-002
 NaN                      1.146666666666667E-002 NaN                    
  1.146666666666667E-002 NaN                    
  1.153333333333333E-002 NaN                      1.153333333333333E-002
 NaN                      1.153333333333333E-002 NaN                    
  1.153333333333333E-002 NaN                    
  1.160000000000000E-002 NaN                      1.160000000000000E-002
 NaN                      1.160000000000000E-002 NaN                    
  1.160000000000000E-002 NaN                    
  1.166666666666667E-002 NaN                      1.166666666666667E-002
 NaN                      1.166666666666667E-002 NaN                    
  1.166666666666667E-002 NaN                    
  1.173333333333334E-002 NaN                      1.173333333333334E-002
 NaN                      1.173333333333334E-002 NaN                    
  1.173333333333334E-002 NaN                    
  1.180000000000000E-002 NaN                      1.180000000000000E-002
 NaN                      1.180000000000000E-002 NaN                    
  1.180000000000000E-002 NaN                    
  1.186666666666667E-002 NaN                      1.186666666666667E-002
 NaN                      1.186666666666667E-002 NaN                    
  1.186666666666667E-002 NaN                    
  1.193333333333334E-002 NaN                      1.193333333333334E-002
 NaN                      1.193333333333334E-002 NaN                    
  1.193333333333334E-002 NaN                    
  1.200000000000000E-002 NaN                      1.200000000000000E-002
 NaN                      1.200000000000000E-002 NaN                    
  1.200000000000000E-002 NaN                    
  1.206666666666667E-002 NaN                      1.206666666666667E-002
 NaN                      1.206666666666667E-002 NaN                    
  1.206666666666667E-002 NaN                    
  1.213333333333333E-002 NaN                      1.213333333333333E-002
 NaN                      1.213333333333333E-002 NaN                    
  1.213333333333333E-002 NaN                    
  1.220000000000000E-002 NaN                      1.220000000000000E-002
 NaN                      1.220000000000000E-002 NaN                    
  1.220000000000000E-002 NaN                    
  1.226666666666667E-002 NaN                      1.226666666666667E-002
 NaN                      1.226666666666667E-002 NaN                    
  1.226666666666667E-002 NaN                    
  1.233333333333334E-002 NaN                      1.233333333333334E-002
 NaN                      1.233333333333334E-002 NaN                    
  1.233333333333334E-002 NaN                    
  1.240000000000000E-002 NaN                      1.240000000000000E-002
 NaN                      1.240000000000000E-002 NaN                    
  1.240000000000000E-002 NaN                    
  1.246666666666667E-002 NaN                      1.246666666666667E-002
 NaN                      1.246666666666667E-002 NaN                    
  1.246666666666667E-002 NaN                    
  1.253333333333334E-002 NaN                      1.253333333333334E-002
 NaN                      1.253333333333334E-002 NaN                    
  1.253333333333334E-002 NaN                    
  1.260000000000000E-002 NaN                      1.260000000000000E-002
 NaN                      1.260000000000000E-002 NaN                    
  1.260000000000000E-002 NaN                    
  1.266666666666667E-002 NaN                      1.266666666666667E-002
 NaN                      1.266666666666667E-002 NaN                    
  1.266666666666667E-002 NaN                    
  1.273333333333334E-002 NaN                      1.273333333333334E-002
 NaN                      1.273333333333334E-002 NaN                    
  1.273333333333334E-002 NaN                    
  1.280000000000000E-002 NaN                      1.280000000000000E-002
 NaN                      1.280000000000000E-002 NaN                    
  1.280000000000000E-002 NaN                    
  1.286666666666667E-002 NaN                      1.286666666666667E-002
 NaN                      1.286666666666667E-002 NaN                    
  1.286666666666667E-002 NaN                    
  1.293333333333333E-002 NaN                      1.293333333333333E-002
 NaN                      1.293333333333333E-002 NaN                    
  1.293333333333333E-002 NaN                    
  1.300000000000000E-002 NaN                      1.300000000000000E-002
 NaN                      1.300000000000000E-002 NaN                    
  1.300000000000000E-002 NaN                    
  1.306666666666667E-002 NaN                      1.306666666666667E-002
 NaN                      1.306666666666667E-002 NaN                    
  1.306666666666667E-002 NaN                    
  1.313333333333334E-002 NaN                      1.313333333333334E-002
 NaN                      1.313333333333334E-002 NaN                    
  1.313333333333334E-002 NaN                    
  1.320000000000000E-002 NaN                      1.320000000000000E-002
 NaN                      1.320000000000000E-002 NaN                    
  1.320000000000000E-002 NaN                    
  1.326666666666667E-002 NaN                      1.326666666666667E-002
 NaN                      1.326666666666667E-002 NaN                    
  1.326666666666667E-002 NaN                    
  1.333333333333334E-002 NaN                      1.333333333333334E-002
 NaN                      1.333333333333334E-002 NaN                    
  1.333333333333334E-002 NaN                    
  1.340000000000000E-002 NaN                      1.340000000000000E-002
 NaN                      1.340000000000000E-002 NaN                    
  1.340000000000000E-002 NaN                    
  1.346666666666667E-002 NaN                      1.346666666666667E-002
 NaN                      1.346666666666667E-002 NaN                    
  1.346666666666667E-002 NaN                    
  1.353333333333333E-002 NaN                      1.353333333333333E-002
 NaN                      1.353333333333333E-002 NaN                    
  1.353333333333333E-002 NaN                    
  1.360000000000000E-002 NaN                      1.360000000000000E-002
 NaN                      1.360000000000000E-002 NaN                    
  1.360000000000000E-002 NaN                    
  1.366666666666667E-002 NaN                      1.366666666666667E-002
 NaN                      1.366666666666667E-002 NaN                    
  1.366666666666667E-002 NaN                    
  1.373333333333334E-002 NaN                      1.373333333333334E-002
 NaN                      1.373333333333334E-002 NaN                    
  1.373333333333334E-002 NaN                    
  1.380000000000000E-002 NaN                      1.380000000000000E-002
 NaN                      1.380000000000000E-002 NaN                    
  1.380000000000000E-002 NaN                    
  1.386666666666667E-002 NaN                      1.386666666666667E-002
 NaN                      1.386666666666667E-002 NaN                    
  1.386666666666667E-002 NaN                    
  1.393333333333334E-002 NaN                      1.393333333333334E-002
 NaN                      1.393333333333334E-002 NaN                    
  1.393333333333334E-002 NaN                    
  1.400000000000000E-002 NaN                      1.400000000000000E-002
 NaN                      1.400000000000000E-002 NaN                    
  1.400000000000000E-002 NaN                    
  1.406666666666667E-002 NaN                      1.406666666666667E-002
 NaN                      1.406666666666667E-002 NaN                    
  1.406666666666667E-002 NaN                    
  1.413333333333333E-002 NaN                      1.413333333333333E-002
 NaN                      1.413333333333333E-002 NaN                    
  1.413333333333333E-002 NaN                    
  1.420000000000000E-002 NaN                      1.420000000000000E-002
 NaN                      1.420000000000000E-002 NaN                    
  1.420000000000000E-002 NaN                    
  1.426666666666667E-002 NaN                      1.426666666666667E-002
 NaN                      1.426666666666667E-002 NaN                    
  1.426666666666667E-002 NaN                    
  1.433333333333334E-002 NaN                      1.433333333333334E-002
 NaN                      1.433333333333334E-002 NaN                    
  1.433333333333334E-002 NaN                    
  1.440000000000000E-002 NaN                      1.440000000000000E-002
 NaN                      1.440000000000000E-002 NaN                    
  1.440000000000000E-002 NaN                    
  1.446666666666667E-002 NaN                      1.446666666666667E-002
 NaN                      1.446666666666667E-002 NaN                    
  1.446666666666667E-002 NaN                    
  1.453333333333334E-002 NaN                      1.453333333333334E-002
 NaN                      1.453333333333334E-002 NaN                    
  1.453333333333334E-002 NaN                    
  1.460000000000000E-002 NaN                      1.460000000000000E-002
 NaN                      1.460000000000000E-002 NaN                    
  1.460000000000000E-002 NaN                    
  1.466666666666667E-002 NaN                      1.466666666666667E-002
 NaN                      1.466666666666667E-002 NaN                    
  1.466666666666667E-002 NaN                    
  1.473333333333334E-002 NaN                      1.473333333333334E-002
 NaN                      1.473333333333334E-002 NaN                    
  1.473333333333334E-002 NaN                    
  1.480000000000000E-002 NaN                      1.480000000000000E-002
 NaN                      1.480000000000000E-002 NaN                    
  1.480000000000000E-002 NaN                    
  1.486666666666667E-002 NaN                      1.486666666666667E-002
 NaN                      1.486666666666667E-002 NaN                    
  1.486666666666667E-002 NaN                    
  1.493333333333333E-002 NaN                      1.493333333333333E-002
 NaN                      1.493333333333333E-002 NaN                    
  1.493333333333333E-002 NaN                    
  1.500000000000000E-002 NaN                      1.500000000000000E-002
 NaN                      1.500000000000000E-002 NaN                    
  1.500000000000000E-002 NaN                    
